id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
541,0,3,3,0,3,0,0,0,2|2|2|0|43|73|76|55,255|255|255|15|0|43|77|86,0|0|0|53|16|0|43|87,8|8|8|36|53|17|0|43,-10|10|0|-116|43|53|7|0,5|5|-5|55|-104|27|34|127,160|160|160|9472|121|23846|11008|13568,0,0,0,5,255,96
542,0,4,4,0,4,0,0,0,2|2|2|2|29|53|13|0,255|255|255|255|235|31|53|14,0|0|0|0|55|-45|32|53,8|8|8|8|81|55|-112|35,-15|15|-8|8|82|115|55|-101,5|5|-5|-5|43|116|127|55,160|160|160|160|32546|8960|20|5156,0,0,0,5,255,96
543,0,5,5,0,5,0,0,0,2|2|2|2|2|29|53|12,255|255|255|255|255|171|29|53,0|0|0|0|0|55|-21|31,8|8|8|8|8|68|55|-45,-20|20|-12|12|0|69|74|55,8|8|-2|-2|-6|43|75|115,160|160|160|160|160|11148|1845|13824,0,0,0,5,255,96
544,0,5,6,0,6,0,0,0,2|2|2|2|2|2|29|53,255|255|255|255|255|255|171|29,0|0|0|0|0|0|55|-21,8|8|8|8|8|8|64|55,-24|24|-18|18|-12|12|65|68,8|8|-2|-2|-6|-6|43|69,160|160|160|160|160|160|13611|7,0,0,0,5,255,96
545,0,6,7,0,7,0,0,0,2|2|2|2|2|2|2|255,255|255|255|255|255|255|255|64,0|0|0|0|0|0|0|55,8|8|8|8|8|8|8|109,-24|24|-18|18|-12|12|0|64,8|8|-2|-2|-6|-6|-8|55,160|160|160|160|160|160|160|23846,0,0,0,5,255,96
546,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,96
547,0,2,1,0,2,0,0,0,2|2|93|0|43|0|69|2,255|255|3|255|255|55|232|28,-6|6|0|43|70|101|2|-1,6|6|-1|-1|55|15|31|53,-6|6|43|102|127|55|-116|43,0|0|0|54|1|0|35|20,159|161|29733|9728|93|43|14191|8928,0,0,0,5,255,96
548,0,3,2,0,2,0,0,0,2|2|35|20|0|36|74|46,255|255|0|38|93|0|43|0,-6|6|-3|-1|3|-3|-1|55,6|6|53|41|0|43|114|127,-6|6|43|53|7|0|54|1,0|0|74|0|35|-96|0|36,159|161|9728|93|43|14191|8928|6197,0,0,0,5,255,96
549,0,3,2,0,4,0,0,0,2|2|2|2|122|0|38|93,255|255|255|255|55|165|31|53,-6|6|-7|7|127|55|-116|43,6|6|5|5|1|0|21|-102,-6|6|-6|6|54|1|0|55,0|0|0|0|0|35|20|0,159|161|159|161|11008|28928|64770|1023,0,0,0,5,255,96
550,0,3,3,0,3,0,0,0,2|2|2|0|34|127|0|35,255|255|255|44|41|37|122|0,-6|6|0|43|0|103|55|-91,6|6|-8|0|43|104|127|55,-6|6|0|7|0|54|1|0,0|0|0|35|20|0|36|-34,159|161|160|11008|28928|64770|1023|65533,0,0,0,5,255,96
551,0,3,4,0,4,0,0,0,2|2|2|2|8|37|127|0,255|255|255|255|0|91|55|50,-6|6|0|0|43|92|127|55,6|6|-8|-8|0|54|1|0,-6|6|-8|8|20|0|36|44,0|0|0|0|38|93|0|43,159|161|160|160|26667|14207|11148|1845,0,0,0,5,255,96
552,0,4,5,0,5,0,0,0,2|2|2|2|2|31|53|43,255|255|255|255|255|140|43|53,-6|6|6|-6|0|34|73|0,6|6|-6|-6|-8|0|37|125,-6|6|6|-6|0|0|107|55,0|0|0|0|0|43|108|127,159|161|159|161|160|20|5156|9472,0,0,0,5,255,96
553,0,4,6,0,6,0,0,0,2|2|2|2|2|2|0|54,255|255|255|255|255|255|20|0,-6|6|6|-6|0|0|38|93,6|6|-6|-6|-8|-8|-1|3,-6|6|6|-6|-8|8|-127|0,0|0|0|0|0|0|53|7,159|161|159|161|160|160|9472|124,0,0,0,5,255,96
554,0,4,7,0,7,0,0,0,2|2|2|2|2|2|2|43,255|255|255|255|255|255|255|6,-6|6|6|-6|0|0|0|34,6|6|-6|-6|-8|-8|-8|0,-6|6|6|-6|-12|12|0|1,0|0|0|0|0|0|4|53,159|161|159|161|160|160|160|1545,0,0,0,5,255,96
555,0,5,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|-8,-6|6|6|-6|-16|16|-10|10,0|0|0|0|0|0|4|4,159|161|159|161|160|160|160|160,0,0,0,5,255,96
556,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|4|-4,159|161|159|161|160|160|160|160,0,0,0,5,255,96
557,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|-6|6,6|6|-6|-6|-8|-8|8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|-4|-4,159|161|159|161|160|160|159|161,0,0,0,5,255,96
558,0,3,1,0,1,0,0,0,2|103|127|55|140|43|53|7,255|15|127|0|5|5|0|22,0|0|54|1|0|34|100|0,8|20|0|36|44|41|37|124,0|38|93|0|43|0|103|55,0|31|53|43|0|43|104|127,160|13611|7|32527|2304|2|65285|5887,0,0,0,5,255,96
559,0,4,2,0,2,0,0,0,2|2|124|0|38|93|0|43,255|255|55|67|38|53|142|0,0|0|127|55|-116|43|53|7,8|8|1|0|8|4|0|9,-8|8|11|126|0|28|21|0,0|0|0|30|3|0|34|100,160|160|32292|9506|124|23846|3840|111,0,0,0,5,255,96
560,0,4,4,0,4,0,0,0,2|2|2|2|0|9|15|0,255|255|255|255|19|0|29|37,0|0|0|0|54|1|0|35,8|8|8|8|0|37|124|0,-15|15|-8|8|127|0|43|0,5|5|-5|-5|53|-121|0|43,160|160|160|160|22799|2048|20|777,0,0,0,5,255,96
561,0,5,5,0,5,0,0,0,3|3|3|3|3|0|34|127,255|255|255|255|255|20|0|37,0|0|0|0|0|15|127|0,8|8|8|8|8|17|53|66,-20|20|-12|12|0|-3|33|53,8|8|-2|-2|-6|55|-116|43,160|160|160|160|160|135|26411|14207,0,0,0,5,255,96
562,0,6,7,0,7,0,0,0,4|4|4|4|4|4|4|38,255|255|255|255|255|255|255|36,0|0|0|0|0|0|0|-116,8|8|8|8|8|8|8|9,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|1,160|160|160|160|160|160|160|8171,0,0,0,5,255,96
563,0,6,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,96
564,0,3,1,1,1,0,0,0,2|7|0|8|238|0|9|8,255|7|255|255|11|180|255|25,0|125|26|10|0|28|35|0,8|5|0|15|123|0|54|1,0|35|20|0|36|20|0|37,0|0|38|35|0|43|0|102,157|13599|135|26411|14207|11148|1845|2304,0,0,0,5,255,96
565,0,2,1,0,1,0,0,0,1|35|20|0|36|20|0|37,255|0|38|22|0|43|0|98,0|-60|29|53|-120|0|43|99,10|55|-116|43|53|7|0|9,0|0|5|2|0|22|-40|0,0|123|0|54|1|0|34|125,58|20|5156|9472|124|5670|11008|30464,0,0,0,8,255,208
566,0,3,2,0,2,0,0,0,1|1|8|108|0|54|1|0,255|255|124|29|127|0|34|97,-1|1|56|4|36|-100|49|38,9|9|43|0|97|55|-116|29,-4|4|0|43|98|127|55|-116,0|0|7|0|15|123|0|8,58|58|6400|32755|32283|7168|9|22562,0,0,0,8,255,208
567,0,2,2,0,2,0,0,0,1|1|29|53|137|0|43|99,255|255|140|43|53|7|0|15,-1|1|8|56|0|9|6|0,9|9|0|28|7|0|30|3,-4|4|1|0|34|89|0|35,0|0|36|-100|49|38|17|0,58|58|6368|13877|11008|24918|35895|13597,0,0,0,8,255,208
568,0,3,3,0,3,0,0,0,1|1|1|0|11|94|0|28,255|255|255|3|0|54|1|0,-1|1|0|35|80|0|36|-128,9|9|10|0|38|17|0|43,-4|4|0|-32|24|36|30|20,0|0|0|43|65|76|55|-32,58|58|58|11008|21837|57399|9240|5150,0,0,0,8,255,208
569,0,2,3,0,3,0,0,0,1|1|1|7|0|8|116|0,255|255|255|10|6|0|11|126,-1|1|0|0|5|1|0|27,9|9|10|21|0|30|10|0,-4|4|0|34|34|0|35|20,0|0|0|125|37|117|0|38,58|58|58|8704|32821|11008|32622|35895,0,0,0,8,255,208
570,0,2,3,0,3,0,0,0,1|1|2|5|1|0|28|21,255|255|255|0|54|1|0|34,-1|1|0|20|0|36|0|125,9|9|10|38|26|0|43|0,-4|4|0|34|53|-128|0|43,0|0|0|-116|43|53|7|0,58|58|59|2057|2816|126|16153|6783,0,0,0,8,255,208
571,0,3,3,0,3,0,0,0,2|2|1|0|36|180|45|37,255|255|255|15|0|43|0|108,-1|1|0|53|-128|0|43|109,9|9|10|43|53|7|0|8,-4|4|0|0|0|11|70|0,0|0|0|30|8|0|54|1,59|59|58|9216|16000|37|9728|14,0,0,0,8,255,208
572,0,3,3,0,3,0,0,0,2|2|2|1|0|51|224|255,255|255|255|7|122|0|26|127,-1|1|0|0|30|3|0|54,9|9|10|51|0|35|20|0,-4|4|0|37|0|0|38|13,0|0|0|127|55|56|32|53,59|59|59|6|16907|6656|44|8988,0,0,0,8,255,208
573,0,4,5,0,5,0,0,0,2|2|2|1|1|60|37|116,255|255|255|255|255|0|112|51,-2|2|0|-1|1|53|-128|0,8|8|10|9|9|43|53|7,-8|8|0|-2|2|5|0|11,0|0|0|0|0|28|35|0,279|280|59|58|58|1|3618|8960,0,0,0,8,255,208
574,0,4,5,0,5,0,0,0,2|2|3|1|1|128|0|43,255|255|255|255|255|53|7|0,-2|2|0|-1|1|0|35|80,8|8|10|9|9|20|0|43,-8|8|0|-2|2|53|123|0,0|0|0|0|0|43|53|7,279|280|60|58|58|48164|9750|16,0,0,0,8,255,208
575,0,3,7,0,7,0,0,0,2|2|1|1|1|1|1|0,255|255|255|255|255|255|255|23,-2|2|0|-1|1|-1|1|35,8|8|10|9|9|9|9|0,-8|8|0|-1|1|-7|7|-71,0|0|0|0|0|0|0|55,279|280|58|58|58|58|58|774,0,0,0,8,255,208
576,0,15,1,0,1,0,0,11,112|128|32|37|116|0|38|18,255|43|0|115|55|180|36|53,0|0|43|116|127|55|-116|43,-3|7|0|22|-2|0|5|7,0|15|119|0|54|1|0|34,0|0|35|20|0|36|-14|18,171|11008|27392|21559|13601|143|27691|14207,0,0,0,26,98,208
577,0,10,1,0,1,0,0,11,112|35|20|0|36|242|18|38,255|0|43|0|115|55|180|36,0|51|0|43|116|127|55|-116,-3|53|7|0|8|8|0|9,0|0|11|108|0|26|1|0,0|127|0|28|29|0|30|6,171|119|310|8704|4|5155|9216|20,0,0,0,26,98,208
578,0,10,1,0,1,0,0,10,128|127|55|140|43|53|7|0,255|8|0|9|7|0|11|102,0|26|1|0|27|124|0|28,-3|0|30|6|0|15|119|0,0|1|0|34|4|0|35|20,0|36|20|0|37|127|0|38,171|43|14187|8532|36661|11008|32620|35895,0,0,0,26,98,208
579,0,10,2,0,2,0,0,10,112|112|0|30|8|0|15|119,255|255|1|0|34|116|0|35,0|0|36|20|0|37|127|0,-3|-3|0|43|0|119|55|67,-6|6|-114|0|43|120|127|55,0|0|53|7|0|8|8|0,171|171|114|773|5632|254|3354|7168,0,0,0,26,98,208
580,0,10,2,0,2,0,0,9,128|128|48|27|38|21|0|43,255|255|55|84|33|53|143|0,0|0|127|55|-116|43|53|7,-3|-3|72|0|9|2|0|11,-6|6|5|2|0|22|126|0,0|0|0|30|11|0|15|119,171|171|20002|8960|160|56868|9756|18,0,0,0,26,98,208
581,0,10,3,0,3,0,0,9,128|128|112|39|0|30|7|0,255|255|255|54|1|0|34|78,-5|5|0|0|36|20|0|37,0|0|-3|18|0|43|0|109,-5|5|0|53|-128|0|43|110,0|0|-3|43|53|7|0|54,171|171|171|18000|6694|11008|27648|56887,0,0,0,26,98,208
582,0,10,4,0,4,0,0,9,128|128|112|112|136|9|38|48,255|255|255|255|55|76|30|53,-5|5|-3|3|107|55|83|33,0|0|-3|-3|108|127|55|-116,-5|5|-3|3|8|-46|0|35,0|0|-3|-3|0|37|127|0,171|171|171|171|13602|113|28715|14207,0,0,0,26,98,208
583,0,9,4,0,4,0,0,8,128|128|112|112|38|43|0|43,255|255|255|255|30|53|71|0,-5|5|-3|3|83|33|53|72,0|0|-3|-3|55|-116|43|53,-5|5|-3|3|0|35|-96|0,0|0|-3|-3|37|0|43|0,171|171|171|171|32620|35895|13611|7,0,0,0,26,98,208
584,0,9,6,0,6,0,0,8,128|128|112|112|112|112|99|127,255|255|255|255|255|255|35|20,-5|5|-3|3|-3|3|0|38,0|0|-3|-3|3|3|111|38,-5|5|-3|3|-3|3|55|-116,0|0|-3|-3|3|3|0|34,171|171|171|171|171|171|49|43,0,0,0,26,98,208
585,0,9,7,0,7,0,0,8,128|128|112|112|112|112|112|1,255|255|255|255|255|255|255|43,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|20,-5|5|-3|3|-3|3|0|38,0|0|-3|-3|3|3|-4|-1,171|171|171|171|171|171|171|9216,0,0,0,26,98,208
586,0,9,8,0,8,0,0,8,128|128|112|112|112|112|112|112,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,208
587,0,20,1,0,1,0,0,11,128|0|54|1|0|35|20|0,255|214|6|37|74|0|38|26,0|43|0|76|54|1|0|55,-3|32|53|-118|0|43|77|110,0|1|0|55|-67|34|53|-117,-3|43|111|127|55|-116|43|53,19|47415|9001|20|41508|9731|41|29237,0,0,0,26,98,208
588,0,20,1,0,2,0,0,11,128|128|0|43|117|127|55|140,255|255|7|0|54|1|0|35,-3|3|36|-40|4|38|41|0,-3|-3|86|55|23|25|53|127,-3|3|87|127|55|-116|43|53,-3|-3|54|1|0|35|-6|0,19|19|26|43|14189|8768|27957|11008,0,0,0,26,98,208
589,0,20,2,0,2,0,0,11,128|128|58|0|43|0|124|55,255|255|53|113|0|43|125|127,-3|3|43|53|7|0|54|1,-3|-3|20|0|36|56|4|38,-3|3|43|0|117|55|53|37,-3|-3|0|43|118|127|55|-116,19|19|310|8960|20|38436|9733|35,0,0,0,26,98,208
590,0,20,2,0,2,0,0,10,116|116|43|0|104|55|33|32,255|255|0|43|105|127|55|140,-3|3|7|0|7|55|0|28,-3|-3|29|16|0|30|3|0,-3|3|0|35|80|0|36|-40,-3|-3|52|0|43|0|103|55,19|19|11008|32616|35895|13611|7|16135,0,0,0,26,98,208
591,0,20,2,0,2,0,0,9,116|116|0|43|0|111|55|224,255|255|127|0|43|112|127|55,-4|4|53|7|0|54|1|0,-1|-1|0|35|20|0|36|34,-4|4|127|0|43|0|112|55,-1|-1|53|115|0|43|113|127,19|19|7|3849|8960|20|5156|9472,0,0,0,26,98,208
592,0,20,2,0,2,0,0,8,116|116|140|43|53|7|0|35,255|255|36|208|17|38|52|0,-4|4|91|55|50|27|53|42,0|0|92|127|55|-116|43|53,-4|4|8|8|0|9|4|0,0|0|0|26|3|0|27|125,19|19|1566|13824|1|1314|8960|1780,0,0,0,26,98,208
593,0,20,2,0,2,0,0,7,113|113|43|110|127|55|140|43,255|255|0|43|0|120|8|32,-4|4|46|0|28|8|0|30,2|2|54|1|0|55|-103|38,-4|4|0|35|20|0|36|48,2|2|17|0|53|-116|0|43,19|19|13611|7|32555|2431|13|64005,0,0,0,26,98,208
594,0,20,4,0,4,0,0,8,128|128|128|128|1|0|55|236,255|255|255|255|35|20|0|36,-4|4|-2|2|0|53|127|0,-2|-2|-4|-4|13|0|5|30,-4|4|-2|2|21|119|127|22,-2|-2|-4|-4|0|30|5|0,19|19|19|19|8723|121|5155|9216,0,0,0,26,98,208
595,0,20,4,0,4,0,0,7,116|116|128|128|9|13|0|5,255|255|255|255|255|21|18|124,-4|4|-2|2|32|0|28|61,-2|-2|-4|-4|54|1|0|55,-4|4|-2|2|0|35|-46|0,-2|-2|-4|-4|10|0|38|35,19|19|19|19|13|49157|2047|65472,0,0,0,26,98,208
596,0,15,2,0,4,0,0,7,114|114|114|114|13|34|127|0,255|255|255|255|128|87|37|10,-4|4|-2|2|53|127|0|9,-2|-2|-4|-4|0|34|127|0,-4|4|-2|2|20|0|37|127,-2|-2|-4|-4|43|0|107|2,19|19|19|19|36149|11008|32620|35895,0,0,0,26,98,208
597,0,20,4,0,4,0,0,6,114|114|114|114|127|0|38|54,255|255|255|255|2|226|255|3,-4|4|-2|2|0|9|9|0,-2|-2|-4|-4|119|33|34|127,-4|4|-2|2|36|20|0|37,-2|-2|-4|-4|0|53|-115|0,19|19|19|19|2048|16|9|1280,0,0,0,26,98,208
598,0,4,2,0,2,0,0,0,1|1|20|0|36|160|30|37,255|255|38|41|0|43|0|59,-10|10|33|53|-116|0|43|60,0|0|33|33|53|-116|0|43,0|0|55|-116|43|53|7|0,0|0|-1|5|5|0|55|-105,285|285|310|8704|5|5155|9216|20,0,0,0,6,255,208
599,0,4,3,0,3,0,0,0,1|1|1|112|127|55|140|43,255|255|255|43|0|124|55|13,-10|10|0|0|53|117|0|43,0|0|-10|-116|43|53|7|0,0|0|0|35|20|0|36|20,0|0|0|0|38|41|0|17,285|285|285|9265|9233|13568|93|29483,0,0,0,6,255,208
600,0,5,4,0,4,0,0,0,1|1|1|1|118|127|17|100,255|255|255|255|53|7|0|34,-10|10|-10|10|0|43|27|27,0|0|0|0|-77|17|36|100,0|0|0|0|53|90|0|43,3|3|-4|-4|0|54|1|0,285|285|285|285|13568|140|7211|12316,0,0,0,6,255,208
601,0,5,4,0,4,0,0,0,1|1|1|1|55|116|22|36,255|255|255|255|0|38|41|0,-10|10|0|0|30|30|48|112,0|0|-10|10|36|20|0|37,0|0|0|0|0|53|-108|0,0|0|0|0|122|0|55|100,285|285|285|285|69|28469|11008|8224,0,0,0,6,255,208
602,0,5,6,0,6,0,0,0,1|1|1|1|1|1|33|33,255|255|255|255|255|255|36|40,-10|10|-10|10|0|0|0|43,0|0|0|0|-10|10|28|20,0|0|0|0|0|0|53|94,3|3|-4|-4|0|0|0|54,285|285|285|285|285|285|139|9003,0,0,0,6,255,208
603,0,5,4,0,8,0,0,0,2|2|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-10|10|0|0|-10|10|-10|10,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|-8|-10|8|8,170|170|285|285|170|170|170|170,0,0,0,6,255,208
604,0,5,5,0,5,0,0,0,2|2|2|2|1|115|0|54,255|255|255|255|255|17|36|0,-10|10|-10|10|0|0|53|117,0|0|0|0|-10|112|0|55,0|0|0|0|0|38|37|0,-8|-8|8|8|0|40|48|112,170|170|170|170|285|13862|13568|95,0,0,0,6,255,208
605,0,5,7,0,7,0,0,0,2|2|2|2|1|1|1|0,255|255|255|255|255|255|255|1,-10|10|-10|10|0|0|0|17,0|0|0|0|10|-10|-10|0,0|0|0|0|0|-3|3|54,-8|-8|8|8|0|0|0|48,170|170|170|170|285|285|285|10276,0,0,0,6,255,208
606,0,5,8,0,8,0,0,0,2|2|2|2|1|1|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|0|0|0|0,0|0|0|0|10|10|-10|-10,0|0|0|0|-3|3|-3|3,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|285,0,0,0,6,255,208
607,0,5,6,0,6,0,0,0,2|2|2|2|2|2|0|55,255|255|255|255|255|255|26|0,-10|10|-10|10|-10|10|48|118,0|0|0|0|0|0|24|36,0|0|0|0|0|0|95|0,-16|-16|0|0|16|16|54|1,170|170|170|170|170|170|13568|115,0,0,0,6,255,208
608,0,5,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|-10|10|0|0,0|0|0|0|0|0|-10|-10,0|0|0|0|0|0|-3|3,-16|-16|0|0|16|16|0|0,170|170|170|170|170|170|285|285,0,0,0,6,255,208
609,0,8,1,0,1,0,0,11,128|54|54|48|120|0|54|1,255|55|53|27|17|82|0|35,0|0|36|-48|7|38|12|0,10|97|0|43|55|55|48|115,0|54|1|0|55|53|25|17,3|0|35|20|0|36|40|10,19|13568|115|14379|12344|100|11831|4380,0,0,0,26,98,208
610,0,6,1,0,2,0,0,11,128|128|127|0|54|1|0|55,255|255|17|36|0|36|40|10,0|0|0|53|115|0|43|58,10|-2|127|0|54|1|0|55,0|0|17|9|0|36|40|10,3|-3|0|53|99|0|43|59,19|19|310|14080|6582|6929|9216|2770,0,0,0,26,98,208
611,0,5,1,0,3,0,0,10,128|128|128|120|0|36|232|3,255|255|255|53|100|0|43|61,0|-3|3|0|55|38|30|17,10|-1|-1|-24|3|38|54|0,0|3|3|43|62|62|48|127,3|-1|-1|31|17|27|0|36,19|19|19|102|16171|12351|127|25143,0,0,0,26,98,208
612,0,6,2,0,2,0,0,10,128|128|0|55|87|32|17|9,255|255|162|3|38|56|0|53,0|0|43|65|65|48|127|0,10|-2|0|55|-110|34|17|91,0|0|-106|5|38|40|0|53,3|-3|43|66|66|48|127|0,19|19|9450|25617|9216|1430|10278|13568,0,0,0,26,98,208
613,0,10,3,0,3,0,0,9,128|128|128|0|53|114|0|43,255|255|255|127|0|55|90|35,0|-3|3|36|92|3|38|49,10|0|0|0|43|69|69|48,0|-3|3|66|33|17|18|0,3|0|0|38|56|0|53|105,19|19|19|14080|8273|4625|9216|1600,0,0,0,26,98,208
614,0,10,3,0,3,0,0,9,128|112|112|216|33|17|91|0,255|255|255|36|20|0|38|127,0|-3|3|0|43|72|72|48,10|0|0|2|0|54|1|0,0|-3|3|17|91|0|35|38,3|0|0|0|38|127|0|53,19|19|19|103|825|14080|9025|25617,0,0,0,26,98,208
615,0,10,2,0,4,0,0,9,128|128|128|128|6|40|17|109,255|255|255|255|38|56|0|53,-1|1|-3|3|75|48|121|0,10|10|0|0|100|0|36|32,-4|4|-3|3|53|116|0|43,3|3|0|0|0|55|-51|40,19|19|19|19|13568|113|19755|12365,0,0,0,26,98,208
616,0,8,2,0,4,0,0,8,128|128|112|112|48|107|0|57,255|255|255|255|33|17|36|0,-1|1|-3|3|69|0|53|120,12|12|0|0|48|118|0|57,-4|4|-3|3|40|17|36|0,3|3|0|0|78|0|53|120,19|19|19|19|5|310|14080|8832,0,0,0,26,98,208
617,0,15,5,0,5,0,0,8,128|128|112|112|128|54|1|0,255|255|255|255|255|0|36|214,-1|1|-3|3|0|126|0|43,12|12|0|0|-3|55|42|37,-4|4|-3|3|0|3|38|72,3|3|0|0|-3|83|83|48,19|19|19|19|19|8704|42|5155,0,0,0,26,98,208
618,0,15,6,0,6,0,0,7,128|128|112|112|128|128|17|109,255|255|255|255|255|255|0|36,-1|1|-3|3|-2|2|119|0,12|12|0|0|-3|-3|54|1,-4|4|-3|3|-2|2|0|36,3|3|0|0|-3|-3|91|0,19|19|19|19|19|19|36900|9729,0,0,0,26,98,208
619,0,15,7,0,7,0,0,7,128|128|112|112|112|128|128|38,255|255|255|255|255|255|255|86,-1|0|1|-3|3|-2|2|-78,12|12|12|0|0|-3|-3|38,-4|0|4|-3|3|-2|2|87,3|3|3|0|0|-3|-3|1,19|19|19|19|19|19|19|95,0,0,0,26,98,208
620,0,1,1,0,8,0,0,0,4|4|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-2|1|3|-2|4|-1|-3|1,6|8|5|7|5|9|5|7,20|-10|-20|20|-30|10|30|-20,30|40|10|20|10|50|20|30,255|255|255|255|255|255|255|255,0,0,0,10,255,128
621,0,1,1,0,1,0,0,0,99|0|111|110|1|0|235|109,255|0|104|110|1|0|157|110,0|0|-98|-122|1|0|105|-122,8|0|-104|-122|1|0|-52|-122,0|0|59|-104|1|0|-1|-106,0|0|52|-105|1|0|105|-104,266|44415|1|41979|1|44409|1|44461,0,0,0,10,11,128
622,0,0,8,9,8,0,0,0,4|4|4|4|2|2|2|2,8|8|8|8|8|8|8|8,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,21|21|21|21|20|20|20|20,0,0,0,12,1,112
623,0,40,3,1,8,0,0,0,4|4|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-2|1|3|-2|4|-1|-3|1,6|8|5|7|5|9|5|7,80|-40|-80|80|-120|40|120|-80,60|80|20|40|80|100|10|60,109|109|109|109|109|109|109|109,0,0,0,10,255,240
624,0,40,1,0,4,0,0,0,1|1|1|1|1|0|161|236,255|255|255|255|1|0|255|236,0|0|0|0|1|0|-67|-16,8|7|9|6|1|0|18|-15,0|0|0|0|1|0|-39|-10,0|0|0|0|1|0|67|-9,304|304|304|304|1|64777|1|64829,0,0,0,10,255,240
625,0,4,1,1,1,0,0,0,2|0|36|7|2|0|225|6,255|0|30|7|2|0|82|7,0|0|-10|9|2|0|-90|9,8|0|-16|9|2|0|36|10,0|0|-32|12|2|0|110|12,0|0|-38|12|2|0|14|13,109|8941|2|8874|2|8935|2|8987,0,0,0,5,255,240
626,0,4,2,1,2,0,0,0,2|2|120|63|2|0|82|63,255|255|114|63|2|0|166|63,0|0|26|70|2|0|-29|69,8|8|20|70|2|0|72|70,12|-12|32|76|2|0|-11|75,14|14|26|76|2|0|78|76,109|109|2|21135|2|21190|2|21242,0,0,0,5,255,240
627,0,4,3,1,3,0,0,0,2|2|2|94|2|0|128|94,255|255|255|94|2|0|17|95,1|-1|0|100|2|0|11|100,8|8|8|100|2|0|116|100,12|-12|0|104|2|0|-91|104,14|14|0|104|2|0|2|105,109|109|109|28385|2|28444|2|28496,0,0,0,5,255,240
628,0,4,4,1,4,0,0,0,2|2|2|2|2|0|180|124,255|255|255|255|2|0|35|125,1|-1|0|0|2|0|106|-128,8|8|8|8|2|0|-41|-128,26|-26|12|-12|2|0|-21|-123,14|14|14|14|2|0|84|-122,109|109|109|109|2|39696|2|39747,0,0,0,5,255,240
629,0,4,5,1,5,0,0,0,2|2|2|2|2|0|19|189,255|255|255|255|255|0|108|189,2|-2|1|-1|0|0|82|-60,8|8|8|8|8|0|26|-59,26|-26|12|-12|0|0|-84|-56,14|14|14|14|0|0|21|-55,109|109|109|109|109|53328|2|53380,0,0,0,5,255,240
630,0,4,6,1,6,0,0,0,2|2|2|2|2|2|100|2,255|255|255|255|255|255|2|23,3|-3|2|-2|1|-1|27|35,8|8|8|8|8|8|22|65,40|-40|26|-26|12|-12|13|70,20|20|14|14|14|14|50|104,109|109|109|109|109|109|3|27919,0,0,0,5,255,240
631,0,4,7,1,7,0,0,0,2|2|2|2|2|2|2|117,255|255|255|255|255|255|255|118,3|-3|2|-2|1|-1|0|124,8|8|8|8|8|8|8|125,40|-40|26|-26|12|-12|0|-125,20|20|14|14|14|14|0|-124,109|109|109|109|109|109|109|35019,0,0,0,5,255,240
632,0,4,6,1,6,0,0,0,2|2|2|2|2|2|75|147,255|255|255|255|255|255|186|147,2|-2|1|-1|0|0|-80|-103,8|8|8|8|8|8|-1|-103,40|-40|26|-26|12|-12|126|-97,20|20|14|14|14|14|43|-96,109|109|109|109|109|109|3|41953,0,0,0,5,255,240
