id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
554,0,4,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|0,-6|6|6|-6|-12|12|0|0,0|0|0|0|0|0|4|0,159|161|159|161|160|160|160|0,0,0,0,5,255,160
555,0,5,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|-8,-6|6|6|-6|-16|16|-10|10,0|0|0|0|0|0|4|4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
556,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|4|-4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
557,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|-6|6,6|6|-6|-6|-8|-8|8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|-4|-4,159|161|159|161|160|160|159|161,0,0,0,5,255,160
558,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
559,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
560,0,4,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|0|0|0|0,-15|15|-8|8|0|0|0|0,5|5|-5|-5|0|0|0|0,160|160|160|160|0|0|0|0,0,0,0,5,255,160
561,0,5,5,0,5,0,0,0,3|3|3|3|3|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|0|0|0,-20|20|-12|12|0|0|0|0,8|8|-2|-2|-6|0|0|0,160|160|160|160|160|0|0|0,0,0,0,5,255,160
562,0,6,7,0,7,0,0,0,4|4|4|4|4|4|4|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|0,0,0,0,5,255,160
563,0,6,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
564,0,3,1,1,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,157|0|0|0|0|0|0|0,0,0,0,5,255,160
565,0,2,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,25,255,112
566,0,3,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
567,0,2,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
568,0,3,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
569,0,2,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
570,0,2,3,0,3,0,0,0,1|1|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|-24|2|-64|0|4,58|58|59|0|0|8224|8224|0,0,0,0,25,255,112
571,0,3,3,0,3,0,0,0,2|2|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|40|-70,9|9|10|0|0|0|49|118,-4|4|0|118|115|82|51|118,0|0|0|0|0|0|0|0,59|59|58|6994|10|6994|10|59357,0,0,0,25,255,112
572,0,3,3,0,3,0,0,0,2|2|2|131|196|16|235|9,255|255|255|5|184|1|0|0,-1|1|0|-61|86|-117|116|36,9|9|10|-14|1|0|0|0,-4|4|0|-122|-26|1|0|0,0|0|0|86|-1|-106|-74|0,59|59|59|55942|1|2816|29888|20496,0,0,0,25,255,112
573,0,4,5,0,5,0,0,0,2|2|2|1|1|0|116|5,255|255|255|255|255|255|116|36,-2|2|0|-1|1|106|1|86,8|8|10|9|9|-125|-60|16,-8|8|0|-2|2|-119|1|-72,0|0|0|0|0|-117|68|36,279|280|59|58|58|0|49920|35670,0,0,0,25,255,112
574,0,4,5,0,5,0,0,0,2|2|3|1|1|33|61|0,255|255|255|255|255|61|0|8,-2|2|0|-1|1|0|16|0,8|8|10|9|9|116|44|-57,-8|8|0|-2|2|-21|42|-117,0|0|0|0|0|97|4|0,279|280|60|58|58|4|60160|35602,0,0,0,25,255,112
575,0,3,7,0,7,0,0,0,2|2|1|1|1|1|1|195,255|255|255|255|255|255|255|0,-2|2|0|-1|1|-1|1|116,8|8|10|9|9|9|9|0,-8|8|0|-1|1|-7|7|102,0|0|0|0|0|0|0|8,279|280|58|58|58|58|58|65360,0,0,0,25,255,112
576,0,15,1,0,1,0,0,11,112|134|74|1|0|0|1|94,255|235|37|86|232|17|239|255,0|-125|-60|4|-117|-40|-115|-82,-3|1|0|0|106|8|-115|-122,0|1|0|0|80|-1|117|0,0|-126|14|0|0|-125|-60|12,171|512|0|49654|35456|9284|29720|15371,0,0,0,26,98,80
577,0,10,1,0,1,0,0,11,112|235|20|0|0|131|196|8,255|134|242|1|0|0|1|0,0|0|-1|117|0|-24|-125|14,-3|0|-125|-60|4|-117|-61|93,0|94|91|-61|-125|-20|4|83,0|84|36|4|-125|124|36|4,171|41092|1|35584|9284|50948|54912|1,0,0,0,26,98,80
578,0,10,1,0,1,0,0,10,128|31|128|184|172|0|0|0,255|116|49|128|184|173|0|0,0|7|116|40|-10|-128|-26|1,-3|0|5|15|-123|102|1|0,0|-117|68|36|4|-118|-120|-84,0|0|0|10|-55|117|44|80,171|65497|33791|1220|21683|28907|29951|1060,0,0,0,26,98,80
579,0,10,2,0,2,0,0,10,112|112|214|1|0|0|233|44,255|255|0|139|68|36|4|128,0|0|0|0|0|7|117|54,-3|-3|89|-35|-1|-1|-125|-60,-6|6|-64|117|37|-1|116|36,0|0|124|-39|-1|-1|-125|-60,171|171|9332|59400|55829|65535|50307|15624,0,0,0,26,98,80
580,0,10,2,0,2,0,0,9,128|128|249|1|26|219|128|227,255|255|195|84|139|68|36|4,0|0|-6|1|0|0|0|15,-3|-3|0|0|0|102|-125|-72,-6|6|0|0|2|117|91|-10,0|0|1|116|85|-117|-128|-18,171|171|1096|17547|1060|16523|35420|260,0,0,0,26,98,80
581,0,10,3,0,3,0,0,9,128|128|112|116|36|4|106|10,255|255|255|0|193|232|32|66,-5|5|0|76|36|4|-119|-127,0|0|-3|0|-21|121|-117|68,-5|5|0|72|88|-117|68|36,0|0|-3|-18|0|0|0|-1,171|171|171|2024|65520|33791|1220|49163,0,0,0,26,98,80
582,0,10,4,0,4,0,0,9,128|128|112|112|36|4|106|10,255|255|255|255|193|232|208|65,-5|5|-3|3|36|4|-119|-127,0|0|-3|-3|-21|41|83|-1,-5|5|-3|3|-70|-3|-1|-1,0|0|-3|-3|-125|-60|8|-57,171|171|171|171|35584|9284|50948|46720,0,0,0,26,98,80
583,0,9,4,0,4,0,0,8,128|128|112|112|141|134|46|1,255|255|255|255|190|148|0|0,-5|5|-3|3|43|78|76|-119,0|0|-3|-3|2|4|0|0,-5|5|-3|3|0|0|-24|84,0|0|-3|-3|-60|12|106|120,171|171|171|171|50952|62086|1|256,0,0,0,26,98,80
584,0,9,6,0,6,0,0,8,128|128|112|112|112|112|131|236,255|255|255|255|255|255|124|36,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-38|1,-5|5|-3|3|-3|3|-117|68,0|0|-3|-3|3|3|0|0,171|171|171|171|171|171|16642|757,0,0,0,26,98,80
585,0,9,7,0,7,0,0,8,128|128|112|112|112|112|112|255,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|-116,0|0|-3|-3|3|3|-4|-117,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|-125,171|171|171|171|171|171|171|50307,0,0,0,26,98,80
586,0,9,8,0,8,0,0,8,128|128|112|112|112|112|112|112,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,80
587,0,20,1,0,1,0,0,11,128|238|0|0|0|139|120|4,255|68|36|28|3|120|92|246,0|36|32|1|116|47|-117|-57,-3|-118|0|80|-1|116|36|40,0|116|36|36|-24|-42|3|0,-3|-125|-60|12|59|-58|117|7,19|53225|0|35584|9284|65308|9292|65312,0,0,0,26,98,80
588,0,20,1,0,2,0,0,11,128|128|2|4|0|0|5|0,255|255|0|137|68|36|16|139,-3|3|28|-119|76|36|20|15,-3|-3|28|1|0|0|-117|68,-3|3|59|-40|114|2|-117|-40,-3|-3|36|28|43|-19|-57|-128,19|19|1|0|29951|5156|41448|16,0,0,0,26,98,80
589,0,20,2,0,2,0,0,11,128|128|15|182|7|102|15|190,255|255|71|102|193|225|8|102,-3|3|80|-125|-59|2|-1|116,-3|-3|-24|64|17|0|0|-125,-3|3|71|43|-10|-21|31|83,-3|-3|-21|-1|116|36|24|-24,19|19|50307|780|11259|60406|17929|65153,0,0,0,26,98,80
590,0,20,2,0,2,0,0,10,116|116|139|216|57|108|36|32,255|255|139|68|36|28|1|104,-3|3|104|88|-117|-59|93|95,-3|-3|-125|-60|8|-61|83|86,-3|3|116|36|16|-117|78|88,-3|-3|117|12|-57|-122|-14|1,19|19|0|20459|46863|38078|0|33024,0,0,0,26,98,80
591,0,20,2,0,2,0,0,9,116|116|2|139|193|138|92|36,255|255|80|86|232|161|254|255,-4|4|-60|12|-128|-5|116|117,-1|-1|-122|0|2|0|0|-88,-4|4|7|-88|1|117|3|-128,-1|-1|-128|-13|4|83|87|-24,19|19|50307|24328|23390|33731|3308|22099,0,0,0,26,98,80
592,0,20,2,0,2,0,0,8,116|116|4|0|0|137|76|36,255|255|0|4|0|0|139|76,-4|4|-119|68|36|16|15|-73,0|0|1|0|0|-117|68|36,-4|4|-40|114|2|-117|-40|-117,0|0|32|43|-1|-57|-127|-14,19|19|0|35584|23617|17545|6180|33163,0,0,0,26,98,80
593,0,20,2,0,2,0,0,7,113|113|0|0|131|196|4|131,255|255|131|248|1|116|27|131,-4|4|116|44|-118|69|0|80,2|2|116|36|20|-24|-50|15,-4|4|-125|-60|8|69|43|-10,2|2|83|85|3|-5|-1|116,19|19|15|33536|3268|60163|63019|2539,0,0,0,26,98,80
594,0,20,4,0,4,0,0,8,128|128|128|128|195|139|216|57,255|255|255|255|158|139|68|36,-4|4|-2|2|32|3|-57|-119,-2|-2|-4|-4|88|-117|-57|93,-4|4|-2|2|-60|12|-61|86,-2|-2|-4|-4|12|-117|79|88,19|19|19|19|0|0|0|20203,0,0,0,26,98,80
595,0,20,4,0,4,0,0,7,116|116|128|128|193|224|2|59,255|255|255|255|193|80|87|232,-4|4|-2|2|-118|76|36|24,-2|-2|-4|-4|-7|116|117|17,-4|4|-2|2|0|0|-88|-128,-2|-2|-4|-4|117|3|-128|-15,19|19|19|19|15|33536|2244|24159,0,0,0,26,98,80
596,0,15,2,0,4,0,0,7,114|114|114|114|0|139|68|36,255|255|255|255|1|0|0|0,-4|4|-2|2|68|36|8|15,-2|-2|-4|-4|0|0|-127|-58,-4|4|-2|2|-125|-72|-14|1,-2|-2|-4|-4|31|-128|-72|-84,19|19|19|19|173|0|29703|63016,0,0,0,26,98,80
597,0,20,4,0,4,0,0,6,114|114|114|114|0|0|10|201,255|255|255|255|250|211|255|255,-4|4|-2|2|84|-21|108|-1,-2|-2|-4|-4|10|104|-85|-113,-4|4|-2|2|61|-11|2|-117,-2|-2|-4|-4|-127|-42|1|0,19|19|19|19|2084|47232|173|0,0,0,0,26,98,80
598,0,4,2,0,2,0,0,0,1|1|36|8|232|177|211|255,255|255|196|4|106|16|255|116,-10|10|-24|74|-44|-1|-1|-125,0|0|61|0|0|1|0|117,0|0|116|-21|14|-128|-23|16,0|0|1|26|-37|-128|-29|32,285|285|59478|3622|0|17547|4132|50307,0,0,0,6,255,208
599,0,4,3,0,3,0,0,0,1|1|1|25|83|255|116|36,255|255|255|254|255|255|235|10,-10|10|0|36|12|-24|52|-3,0|0|-10|-60|8|-117|68|36,0|0|0|-74|0|0|0|98,0|0|0|-117|68|36|8|-57,285|285|285|0|24064|33627|1220|33731,0,0,0,6,255,208
600,0,5,4,0,4,0,0,0,1|1|1|1|4|0|0|129,255|255|255|255|0|131|191|242,-10|10|-10|10|116|32|-128|-65,0|0|0|0|0|116|9|-128,0|0|0|0|0|7|117|14,3|3|-4|-4|0|0|0|43,285|285|285|285|9252|30068|22319|42216,0,0,0,6,255,208
601,0,5,4,0,4,0,0,0,1|1|1|1|16|87|232|102,255|255|255|255|196|8|61|0,-10|10|0|0|7|43|-64|-23,0|0|-10|10|15|-73|-121|26,0|0|0|0|-8|1|116|19,0|0|0|0|73|-57|71|52,285|285|285|285|1|27136|21760|44520,0,0,0,6,255,208
602,0,5,6,0,6,0,0,0,1|1|1|1|1|1|0|43,255|255|255|255|255|255|255|116,-10|10|-10|10|0|0|0|0,0|0|0|0|-10|10|8|80,0|0|0|0|0|0|15|-73,3|3|-4|-4|0|0|100|-115,285|285|285|285|285|285|65493|33791,0,0,0,6,255,208
603,0,5,4,0,8,0,0,0,2|2|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-10|10|0|0|-10|10|-10|10,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|-8|-10|8|8,170|170|285|285|170|170|170|170,0,0,0,6,255,208
604,0,5,5,0,5,0,0,0,2|2|2|2|1|106|100|106,255|255|255|255|255|0|255|116,-10|10|-10|10|0|0|0|-125,0|0|0|0|-10|17|-117|71,0|0|0|0|0|71|52|0,-8|-8|8|8|0|-21|106|-1,170|170|170|170|285|2244|9066|32872,0,0,0,6,255,208
605,0,5,7,0,7,0,0,0,2|2|2|2|1|1|1|17,255|255|255|255|255|255|255|71,-10|10|-10|10|0|0|0|-21,0|0|0|0|10|-10|-10|13,0|0|0|0|0|-3|3|124,-8|-8|8|8|0|0|0|-84,170|170|170|170|285|285|285|44167,0,0,0,6,255,208
606,0,5,8,0,8,0,0,0,2|2|2|2|1|1|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|0|0|0|0,0|0|0|0|10|10|-10|-10,0|0|0|0|-3|3|-3|3,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|285,0,0,0,6,255,208
607,0,5,6,0,6,0,0,0,2|2|2|2|2|2|255|199,255|255|255|255|255|255|0|0,-10|10|-10|10|-10|10|36|24,0|0|0|0|0|0|116|36,0|0|0|0|0|0|-125|-60,-16|-16|0|0|16|16|1|116,170|170|170|170|170|170|35053|69,0,0,0,6,255,208
608,0,5,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|-10|10|0|0,0|0|0|0|0|0|-10|-10,0|0|0|0|0|0|-3|3,-16|-16|0|0|16|16|0|0,170|170|170|170|170|170|285|285,0,0,0,6,255,208
609,0,8,1,0,1,0,0,11,128|255|255|255|131|124|36|28,255|116|11|102|139|84|36|16,0|-19|-120|69|0|71|-24|-80,10|0|0|-117|76|36|36|-119,0|-120|0|0|0|1|121|76,3|68|36|24|3|-57|-119|65,19|24007|24159|33627|4292|22211|29835|2084,0,0,0,26,98,80
610,0,6,1,0,2,0,0,11,128|128|183|134|28|1|0|0,255|255|3|59|200|115|2|139,0|0|86|-24|-87|-2|-1|-1,10|-2|8|106|1|86|-24|82,0|0|-1|-125|-60|8|-117|-122,3|-3|0|0|57|70|76|125,19|19|148|0|517|4|35328|142,0,0,0,26,98,80
611,0,5,1,0,3,0,0,10,128|128|128|4|81|80|232|69,255|255|255|131|196|8|235|20,0|-3|3|1|0|0|0|0,10|-1|-1|-122|-26|1|0|0,0|3|3|0|94|-61|-125|-20,3|-1|-1|87|85|-117|76|36,19|19|19|148|0|34957|1026|0,0,0,0,26,98,80
612,0,6,2,0,2,0,0,10,128|128|183|153|28|1|0|0,255|255|36|36|59|216|114|2,0|0|-117|76|36|32|43|-1,10|-2|-14|1|0|0|1|0,0|0|-117|65|84|-119|68|36,3|-3|105|60|3|-24|-1|116,19|19|9|33536|1220|57475|33539|504,0,0,0,26,98,80
613,0,10,3,0,3,0,0,9,128|128|128|136|69|0|69|71,255|255|255|129|254|0|4|0,0|-3|3|-117|76|36|32|-117,10|0|0|1|121|76|3|-57,0|-3|3|11|-1|116|88|-24,3|0|0|0|-117|76|36|32,19|19|19|18411|21843|60163|29951|6180,0,0,0,26,98,80
614,0,10,3,0,3,0,0,9,128|112|112|195|114|2|139|195,255|255|255|124|36|36|15|135,0|-3|3|-1|-24|34|4|0,10|0|0|36|32|-119|-127|-120,0|-3|3|1|121|76|-117|68,3|0|0|-57|-119|65|84|-117,19|19|19|3268|22211|29835|2084|48771,0,0,0,26,98,80
615,0,10,2,0,4,0,0,9,128|128|128|128|0|0|193|224,255|255|255|255|2|139|193|80,-1|1|-3|3|-1|-1|-125|-60,10|10|0|0|-24|-60|-25|-1,-4|4|-3|3|-117|-122|-22|0,3|3|0|0|76|125|47|15,19|19|19|19|4|35328|142|2,0,0,0,26,98,80
616,0,8,2,0,4,0,0,8,128|128|112|112|232|183|8|0,255|255|255|255|235|20|199|134,-1|1|-3|3|0|0|0|0,12|12|0|0|0|0|0|0,-4|4|-3|3|-125|-20|4|-119,3|3|0|0|124|36|0|0,19|19|19|19|36|32967|474|0,0,0,0,26,98,80
617,0,15,5,0,5,0,0,8,128|128|112|112|128|30|150|0,255|255|255|255|255|2|139|76,-1|1|-3|3|0|1|0|0,12|12|0|0|-3|-1|116|36,-4|4|-3|3|0|-1|-125|-60,3|3|0|0|-3|-1|116|36,19|19|19|19|19|62774|35586|9292,0,0,0,26,98,80
618,0,15,6,0,6,0,0,7,128|128|112|112|128|128|65|76,255|255|255|255|255|255|182|0,-1|1|-3|3|-2|2|-117|68,12|12|0|0|-3|-3|0|0,-4|4|-3|3|-2|2|36|0,3|3|0|0|-3|-3|0|-125,19|19|19|19|19|19|9332|59392,0,0,0,26,98,80
619,0,15,7,0,7,0,0,7,128|128|112|112|112|128|128|248,255|255|255|255|255|255|255|131,-1|0|1|-3|3|-2|2|2,12|12|12|0|0|-3|-3|-117,-4|0|4|-3|3|-2|2|4,3|3|3|0|0|-3|-3|-61,19|19|19|19|19|19|19|4059,0,0,0,26,98,80
620,0,1,1,0,8,0,0,0,4|4|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-2|1|3|-2|4|-1|-3|1,6|8|5|7|5|9|5|7,20|-10|-20|20|-30|10|30|-20,30|40|10|20|10|50|20|30,255|255|255|255|255|255|255|255,0,0,0,10,255,128
621,0,1,1,20,1,0,0,0,99|192|235|239|60|6|117|235,20|192|235|231|87|86|83|205,0|1|0|1|0|-117|116|36,8|-57|5|24|-88|0|-63|0,0|0|0|-117|68|36|20|-117,0|36|24|106|14|104|24|-88,9634|104|16|27136|20736|106|362|52560,0,0,0,10,255,128
622,0,0,8,0,8,0,0,0,4|4|4|4|2|2|2|2,8|8|8|8|8|8|8|8,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,21|21|21|21|20|20|20|20,0,0,0,12,1,112
623,0,40,3,1,8,0,0,0,4|4|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-2|1|3|-2|4|-1|-3|1,6|8|5|7|5|9|5|7,80|-40|-80|80|-120|40|120|-80,60|80|20|40|80|100|10|60,109|109|109|109|109|109|109|109,0,0,0,10,255,80
624,0,40,1,0,4,0,0,0,1|1|1|1|205|32|7|0,255|255|255|255|86|83|205|32,0|0|0|0|51|-64|-117|124,8|7|9|6|11|0|4|0,0|0|0|0|0|102|-57|71,0|0|0|0|12|116|8|-51,304|304|304|304|23490|24414|22467|52563,0,0,0,10,255,80
625,0,4,1,1,1,0,0,0,2|102|199|71|14|0|0|102,255|71|12|0|0|91|95|195,0|83|-117|124|36|12|51|-37,8|-117|95|12|102|-63|-29|3,0|-5|-125|-57|16|-117|23|-117,0|4|-127|-6|0|0|0|1,109|46863|9308|19216|2164|55843|8053|55587,0,0,0,5,255,80
626,0,4,2,1,2,0,0,0,2|2|192|235|10|90|184|1,255|255|0|235|2|51|192|91,0|0|86|87|83|-117|124|36,8|8|-73|95|12|102|-117|79,12|-12|59|-39|117|4|51|-64,14|14|102|-63|-29|3|3|-5,109|109|35607|1103|17547|4132|187|1,0,0,0,5,255,80
627,0,4,3,1,3,0,0,0,2|2|2|0|205|32|6|0,255|255|255|124|36|20|139|193,1|-1|0|-61|0|0|85|-117,8|8|8|-117|69|8|-51|32,12|-12|0|0|27|-46|66|-117,14|14|0|51|-64|-51|32|-49,109|109|109|22252|35671|2173|30091|35596,0,0,0,5,255,80
628,0,4,4,1,4,0,0,0,2|2|2|2|238|102|131|194,255|255|255|255|238|238|238|176,1|-1|0|0|85|-117|-20|102,8|8|8|8|-118|-32|-21|0,26|-26|12|-12|-10|-128|-28|-8,14|14|14|14|-60|40|117|12,109|109|109|109|628|49203|50121|35669,0,0,0,5,255,80
629,0,4,5,1,5,0,0,0,2|2|2|2|2|223|12|8,255|255|255|255|255|228|128|176,2|-2|1|-1|0|-55|-61|0,8|8|8|8|8|0|0|0,26|-26|12|-12|0|83|86|87,14|14|14|14|0|-115|119|1,109|109|109|109|109|1220|61476|55434,0,0,0,5,255,80
630,0,4,6,1,6,0,0,0,2|2|2|2|2|2|24|0,255|255|255|255|255|255|106|80,3|-3|2|-2|1|-1|-125|-60,8|8|8|8|8|8|-53|8,40|-40|26|-26|12|-12|0|-125,20|20|14|14|14|14|4|0,109|109|109|109|109|109|0|50307,0,0,0,5,255,80
631,0,4,7,1,7,0,0,0,2|2|2|2|2|2|2|116,255|255|255|255|255|255|255|232,3|-3|2|-2|1|-1|0|106,8|8|8|8|8|8|8|-9,40|-40|26|-26|12|-12|0|-64,20|20|14|14|14|14|0|-24,109|109|109|109|109|109|109|32872,0,0,0,5,255,80
632,0,4,6,1,6,0,0,0,2|2|2|2|2|2|183|124,255|255|255|255|255|255|119|2,2|-2|1|-1|0|0|-125|-60,8|8|8|8|8|8|12|-120,40|-40|26|-26|12|-12|20|86,20|20|14|14|14|14|-60|8,109|109|109|109|109|109|35336|3267,0,0,0,5,255,80
633,0,4,7,1,7,0,0,0,2|2|2|2|2|2|2|131,255|255|255|255|255|255|255|116,2|-2|1|-1|2|-2|0|0,8|8|8|8|8|8|10|0,40|-40|26|-26|12|-12|0|12,20|20|14|14|14|14|0|36,109|109|109|109|109|109|109|9332,0,0,0,5,255,80
634,0,4,8,1,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,2|-2|1|-1|2|-2|0|0,8|8|8|8|8|8|10|10,40|-40|26|-26|12|-12|-7|7,20|20|14|14|14|14|0|0,109|109|109|109|109|109|109|109,0,0,0,5,255,80
635,0,4,8,1,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-3|3|1|-1|2|-2|1|-1,8|8|8|8|8|8|10|10,40|-40|26|-26|12|-12|-7|7,20|20|14|14|14|14|0|0,109|109|109|109|109|109|109|109,0,0,0,5,255,80
636,0,12,1,0,1,0,0,0,171|208|208|114|7|102|15|186,255|7|235|5|102|15|186|240,0|-64|-24|4|-118|101|12|-48,0|114|7|102|15|-70|-24|15,0|5|102|15|-70|-16|15|-128,0|-16|10|-60|-120|69|12|88,103|23820|33731|1260|22099|21847|46863|9324,1,0,0,10,255,16
637,0,10,1,0,1,0,0,0,171|4|138|216|246|195|2|116,255|86|232|19|1|0|0|131,0|4|59|-57|116|13|-117|68,0|36|-119|56|43|-64|-23|-22,0|0|0|-128|-29|-3|83|85,0|3|2|0|0|-125|-60|8,103|7204|58984|0|21760|61928|1|33536,1,0,0,10,255,16
638,0,8,1,0,1,0,0,0,171|11|192|15|132|169|0|0,255|86|232|51|1|0|0|136,0|36|22|-125|-60|4|104|-28,0|0|0|85|-24|-65|1|0,0|-125|-60|8|106|35|106|64,0|64|86|-24|-70|0|0|0,103|2832|29888|26747|230|0|59477|414,1,0,0,10,255,16
639,0,8,2,0,2,0,0,0,171|171|196|16|11|192|116|90,255|255|228|0|0|0|136|68,-1|1|-125|-60|4|104|-28|0,0|0|85|-24|112|1|0|0,-6|6|8|67|-1|116|36|19,0|0|116|36|22|-24|-40|-2,103|103|34824|65347|9066|16490|16490|59478,1,0,0,10,255,16
640,0,6,2,0,2,0,0,0,171|171|196|4|11|192|117|10,255|255|36|32|15|135|50|255,-1|1|-117|68|36|36|-119|56,0|0|0|0|0|93|95|94,-6|6|-60|4|-61|0|0|0,0|0|0|0|0|0|0|0,103|103|1060|26600|0|33536|1220|2216,1,0,0,10,255,16
641,0,6,3,0,3,0,0,0,171|171|171|23|169|183|2|139,255|255|255|138|92|36|24|139,-2|2|0|-125|-60|4|104|36,0|0|0|-24|-2|-88|-73|2,-6|6|0|86|-24|41|0|0,-1|-1|0|4|34|-61|58|68,103|103|103|168|11201|8197|168|15297,1,0,0,10,255,16
642,0,5,2,0,4,0,0,0,171|171|171|171|236|51|192|82,255|255|255|255|236|90|201|195,-2|2|-1|1|83|51|-46|51,0|0|0|0|8|-117|117|12,-6|6|-4|4|-120|4|51|67,-1|-1|0|0|-55|-61|85|-117,103|103|103|103|60774|51546|21955|60555,1,0,0,10,255,16
643,0,7,4,0,4,0,0,0,171|171|171|171|136|4|51|67,255|255|255|255|226|244|91|94,-2|2|-1|1|-20|51|-64|82,0|0|0|0|-19|90|-55|-61,-6|6|-4|4|83|51|-46|51,-1|-1|0|0|8|-117|117|12,103|103|103|103|13060|34883|13092|49475,1,0,0,10,255,16
